mod_id,name_cn,local_name_en,notes,tags,nexus_url,title_en,author,category,thumbnail,nexus_requirements,version,last_updated,mod_downloads,category_cn,summary
28986,万圣节家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/28986,yuyan Halloween Furniture,yuyan,23,https://staticdelivery.nexusmods.com/mods/1303/images/28986/28986-1730307649-1649539002.png,,,2024-10-31,,家具,鱼眼的万圣节家具！大部分来源于Decole玩具的万圣节系列！！<br />（如果侵权请联系我)<br />Decole 系列都特别特别萌XD
20188,blight的高清装饰,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/20188,(FS)blight's dynamic HD accessories,blight,13,https://staticdelivery.nexusmods.com/mods/1303/images/20188/20188-1707806279-385603266.png,,,2024-2-13,,衣服,该模组为游戏增添了20件动态高清FS服装配件和四个动态发型，建议搭配高清服饰食用，希望大家用的开心！<br />需注意手机版无法使用，需要Fashion sence前置<br />2024—2.13<br />blight
12107,kyuya的服饰包,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/12107,Kyuya's accessories pack,Kyuya,13,https://staticdelivery.nexusmods.com/mods/1303/images/12107/12107-1691167891-120377841.png,,,2023-8-5,,衣服,A collection of my accessories creations.
11635,蝴蝶面纱,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/11635,Butterfly Veil,Kyuya,13,https://staticdelivery.nexusmods.com/mods/1303/images/11635/11635-1649748587-1555444828.gif,,,2023-8-1,,衣服,A veil held by butterflies.
23676,yeon的发饰,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/23676,(FS) Yeon Yi's Hair Bows,Yeon Yi,13,https://staticdelivery.nexusmods.com/mods/1303/images/23676/23676-1720323537-1352992992.png,,,2025-2-18,,衣服,Adds new hair bows for your farmer! Requires Fashion Sense!!! ( •̀ .̫ •́ )✧
19682,Yomi的头饰,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/19682,Yomi's Cute HD Headwear-JA(Applicable 1.5),Yomi,13,https://staticdelivery.nexusmods.com/mods/1303/images/19682/19682-1743263468-1639723079.png,,,2024-1-2,,衣服,小红薯：@幽咪<br />B站：@爱游戏的幽咪 新年快乐！！！
26804,装饰角和长裙,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/26804,Mossy Witchy Outfits and Horns by b0rszcz for Fashion Sense,b0rszcz,13,https://staticdelivery.nexusmods.com/mods/1303/images/26804/26804-1724365738-1696601230.png,,,2024-8-27,,衣服,"Adds 3 new long dresses, 2 pairs of horns (in two variants) and 2 new crowns (also in two variants)."
20622,damiemie的十个头饰,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/20622,Da Miemie's Ten headdresses,Da Miemie,13,https://staticdelivery.nexusmods.com/mods/1303/images/20622/20622-1710860169-544582037.jpeg,,,2024-3-26,,衣服,ja模式的10种头饰
19838,鲜花发饰,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/19838,FS-HD-Luoxue Accessories collection2,Luoxue0426,13,https://staticdelivery.nexusmods.com/mods/1303/images/19838/19838-1731325626-185781318.png,,,2024-11-11,,衣服,高清頭飾
19925,蝴蝶翅膀,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/19925,(FS)wing of the butterfly,No0023,13,https://staticdelivery.nexusmods.com/mods/1303/images/19925/19925-1705767499-356424738.jpeg,,,2024-1-21,,衣服,一个静态的穿戴翅膀，灵感来自光明女神蝶。
25106,dawn的翅膀,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/25106,Dawn's Hummingbird Wings for Fashion Sense,Luny,13,https://staticdelivery.nexusmods.com/mods/1303/images/25106/25106-1718213438-1853030861.jpeg,,,2024-6-13,,衣服,Adds two pairs of hummingbird wings to Fashion Sense.
26851,帽子拓展包,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/26851,(FS) Vanilla Hats Extended,Tea-Loving Lad,13,https://staticdelivery.nexusmods.com/mods/1303/images/26851/26851-1723222026-378339529.png,,,2024-8-17,,衣服,"A Fashion Sense Pack that adds all base-game hats and additional variants as hats and/or accesories, including versions with full color customization.."
11780,FS kyuya的帽子,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/11780,Kyuya's hats pack,Kyuya,13,https://staticdelivery.nexusmods.com/mods/1303/images/11780/11780-1650718293-533765211.png,,,2023-8-4,,衣服,A collection of my hats creations.
17405,FS 帽子和角,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/17405,Hats and Horns,PlatinumCats,13,https://staticdelivery.nexusmods.com/mods/1303/images/17405/17405-1689515608-326042466.png,,,2024-3-23,,衣服,Adds a collection of headwear for your farmer via Fashion Sense.
13735,FS 女巫帽,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/13735,Witch Hats (Fashion Sense),KaileyStardew,13,https://staticdelivery.nexusmods.com/mods/1303/images/13735/13735-1662847634-1806338797.png,,,2022-9-11,,衣服,"Adds Witch Hats (by 7yrsofbadluck) to Fashion sense.<br />Includes all original hats, and adds colourable and prismatic versions."
20457,FS 可爱帽子,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/20457,Arkneru's cutie hats,Arkneru,13,https://staticdelivery.nexusmods.com/mods/1303/images/20457/20457-1709820511-1229858807.png,,,2025-5-14,,衣服,Cutie hats made by.Arkneru<br />+<br />FS version is updated and added 1 hat !
25195,FS luny的帽子,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/25195,Luny's Witch Hats for Fashion Sense,Luny,13,https://staticdelivery.nexusmods.com/mods/1303/images/25195/25195-1718462897-1260877190.jpeg,,,2024-6-15,,衣服,"Adds three styles of witch hats to Fashion Sense, all are dyeable! (´꒳`)♡"
25118,FS ellinan的发型,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/25118,Elliana's Soft Hairstyles,Elliana4515,13,https://staticdelivery.nexusmods.com/mods/1303/images/25118/25118-1718235044-289116178.png,,1.0.1,2024-6-13,,衣服,28 hairstyles for fashion sense in Stardew Valley
16747,FS 糯米熊的发型,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/16747,NuoMiXiong's Hairstyles,NuoMiXiong,13,https://staticdelivery.nexusmods.com/mods/1303/images/16747/16747-1684593913-1193295166.png,,,2023-5-20,,衣服,10种简单的发型，需要Fashion Sense
19769,FS 发型包,,,#玩家,https://www.nexusmods.com/stardewvalley/mods/19769,FS-Mercury star hair,Luoxue0426,4,https://staticdelivery.nexusmods.com/mods/1303/images/19769/19769-1734521288-1011648768.png,,,2024-12-18,,玩家,fs頭髮<br />划水人專用的髮型(๑•̀ᄇ•́)و ✧
19480,FS 果仁的藤蔓发型包,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/19480,GuoRen's vine-wrapped hairstyle,GuoRen1116,13,https://staticdelivery.nexusmods.com/mods/1303/images/19480/19480-1702212627-1547306391.png,,,2023-12-12,,衣服,18个新发型，其中12个发型缠绕着藤蔓，每个发型都会漏出一点耳朵。
21077,FS 拼色头发,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/21077,FS - Two Toned Hairs,mimikyuu,13,https://staticdelivery.nexusmods.com/mods/1303/images/21077/21077-1712693616-2141433507.png,,,2024-4-10,,衣服,A few two toned hairstyles to work with FS
19547,FS 甜美发型包,,,#玩家,https://www.nexusmods.com/stardewvalley/mods/19547,FS-Sweet hair and sweet cool hair,Luoxue0426,4,https://staticdelivery.nexusmods.com/mods/1303/images/19547/19547-1734705321-1992740340.png,,,2024-12-20,,玩家,Thank you very much ❤️asjdfhasuidfh12387❤️ for helping to create fs mode
27931,FS belight男性发型包,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/27931,FS Belight's HD Male hair,blight,13,https://staticdelivery.nexusmods.com/mods/1303/images/27931/27931-1726551061-2126370113.png,,,2024-9-17,,衣服,本模组为游戏添加了11款高清男农夫发型，祝大家中秋快乐！！<br />电脑需要9969的fashionsence 前置，手机需额外下载26897的配置文件替换5.8.1版本的fashion sence的Fashion sence.dll文件替换，进入游戏后在皮埃尔处购买手持镜（Hand mirror）即可换装
28128,FS AY的发型包,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/28128,Ay's hairstyle,Ayoyaiyao1,13,https://staticdelivery.nexusmods.com/mods/1303/images/28128/28128-1727097886-2019637696.png,,,2024-9-23,,衣服,FS模式的16顶发型，希望你喜欢这个modʕ ᵔᴥᵔ ʔ
19471,FS 洛雪圣诞发型,,,#玩家,https://www.nexusmods.com/stardewvalley/mods/19471,FS-Christmas hair,Luoxue0426,4,https://staticdelivery.nexusmods.com/mods/1303/images/19471/19471-1734698360-2081760099.png,,,2024-12-20,,玩家,新增時尚感<br />13款聖誕節頭髮
24849,FS 自带帽子的发型,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/24849,(FS)Five Hairstyles That Bring Your Own Hat,Toffee71,13,https://staticdelivery.nexusmods.com/mods/1303/images/24849/24849-1717531747-1836344185.jpeg,,,2024-6-4,,衣服,Five Hairstyles with Hats<br />Need a sense of fashion
37562,鸡,,,#活动,https://www.nexusmods.com/stardewvalley/mods/37562,Romanced NPCs in CC Ceremony - RUS,A1ZZM,18,https://staticdelivery.nexusmods.com/mods/1303/images/37562/37562-1757626444-1232716275.png,,,2025-9-14,,活动,Ваш любимый NPC примет участие в церемонии восстановления Общественного центра.
18296,洛离的美发包,,,#玩家,https://www.nexusmods.com/stardewvalley/mods/18296,Luoli's FS Hair Pack3,luoli,4,https://staticdelivery.nexusmods.com/mods/1303/images/18296/18296-1694847812-2088441773.png,,,2023-9-16,,玩家,"Ten types of hair, they are FS patterns"
20060,果仁的头发和衣服,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/20060,GuoRen's clothes and hair1,GuoRen1116,13,https://staticdelivery.nexusmods.com/mods/1303/images/20060/20060-1708508700-439772188.png,,,2024-2-3,,衣服,六套衣服+头饰 其中五套是ja 一套是fs<br />两个fs的长袖子 一个fs的发型<br />希望你喜欢ʌʌ
5916,AquaRC的衣服发型包,,,#人物,https://www.nexusmods.com/stardewvalley/mods/5916,AquaRC Clothing and Hair Compilation Pack,AquaRC,5,https://staticdelivery.nexusmods.com/mods/1303/images/5916/5916-1587909991-644917735.png,,,2021-3-21,,人物,"Contains the hairstyles I've previously made and some new ones!<br />Adds in a number of new shirt items and a few hats too to match the characters in this mod.<br />To obtain the clothing, you'll need to spawn them in with CJB Item Spawner.<br />I also reccomend the Dynamic Sleeves Mod By Lavender Light if you want the outfits to have long sleeves"
16600,GY的发型和帽子,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/16600,Hairstyles And Hats byGY,GwendolineQAQ,13,https://staticdelivery.nexusmods.com/mods/1303/images/16600/16600-1683446053-622532005.jpeg,,,2023-5-7,,衣服,一些自制发型和发饰
19593,日常发型包,,,#玩家,https://www.nexusmods.com/stardewvalley/mods/19593,FS-daily hair,Luoxue0426,4,https://staticdelivery.nexusmods.com/mods/1303/images/19593/19593-1734779937-572588399.png,,,2024-12-21,,玩家,新增時尚感<br /><br />男生和女生的日常頭髮
19322,洛离的发型包,,,#玩家,https://www.nexusmods.com/stardewvalley/mods/19322,Luoli's FS Hair Pack4,luoli,4,https://staticdelivery.nexusmods.com/mods/1303/images/19322/19322-1701177588-1869547239.png,,,2023-11-29,,玩家,"Ten types of hair, they are FS patterns"
20442,iiinnn的发型,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/20442,iiinnn's hairs 1.6,iiinnn,13,https://staticdelivery.nexusmods.com/mods/1303/images/20442/20442-1709708383-1421487865.png,,,2024-3-30,,衣服,FS模式的8个可爱发型，希望你能喜欢
22085,洛离的发型包②,,,#玩家,https://www.nexusmods.com/stardewvalley/mods/22085,Luoli's FS Hair Pack6,luoli,4,https://staticdelivery.nexusmods.com/mods/1303/images/22085/22085-1712576193-1894475780.png,,,2024-4-8,,玩家,"Ten types of hair, they are FS patterns"
22339,siffyy的发型,,,#人物,https://www.nexusmods.com/stardewvalley/mods/22339,Siffyy's FS Hairs,Siffyy,5,https://staticdelivery.nexusmods.com/mods/1303/images/22339/22339-1712900870-1334781129.png,,,2024-4-12,,人物,Siffyy's FS Hairs
19481,belight的发型,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/19481,FS belight's hair,belight,13,https://staticdelivery.nexusmods.com/mods/1303/images/19481/19481-1702229693-583892779.jpeg,,,2023-12-11,,衣服,FS模式的头发模组，为游戏新绘制了13种发型
2869,发型包,,,#玩家,https://www.nexusmods.com/stardewvalley/mods/2869,Coii's Hair Sets Pack,Coii,4,https://staticdelivery.nexusmods.com/mods/1303/images/2869/2869-1537901961-84133299.png,,,2020-1-19,,玩家,Adds to farmer's hairstyles. (Long and Short version.)
2393,Yuri的发型包,,,#玩家,https://www.nexusmods.com/stardewvalley/mods/2393,Yuriyuri's Hairstyles,snowcmpie,4,https://staticdelivery.nexusmods.com/mods/1303/images/2393/2393-1529035050-684222825.png,,,2018-7-9,,玩家,32 new girl's hairstyle
11909,shardust的发型,,,#视觉效果和图形,https://www.nexusmods.com/stardewvalley/mods/11909,(FS) Shardust's Hairstyes -Direct port of my Content Patcher hair mod-,Shardust,25,https://staticdelivery.nexusmods.com/mods/1303/images/11909/11909-1680211282-768979289.png,,,2025-11-15,,视觉效果和图形,"This is a -direct- port of my Content Patcher hairstyle mod which -only features custom hairstyles-, so the hair is -not- animated.<br />Will be updated along the Content Patcher mod and my other Fashion Sense hair mod."
17460,洛离的发型,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/17460,Luoli's FS Hair Pack,luoli,13,https://staticdelivery.nexusmods.com/mods/1303/images/17460/17460-1689579357-416208776.png,,,2023-7-17,,衣服,"Ten hairs, they are FS patterns"
17702,日常发型,,,#玩家,https://www.nexusmods.com/stardewvalley/mods/17702,Daily hairstyles,Kyuya,4,https://staticdelivery.nexusmods.com/mods/1303/images/17702/17702-1691246970-778429868.png,,,2023-8-5,,玩家,八款日常的发型。/Eight daily hairstyles.
24015,优雅发型包,,,#玩家,https://www.nexusmods.com/stardewvalley/mods/24015,(FS - CP) Kkunma Hair collection,Halpyy,4,https://staticdelivery.nexusmods.com/mods/1303/images/24015/24015-1715697755-1676853241.png,,,2024-5-14,,玩家,A collection of my Kkunma conversions.
17836,洛离的发型包③,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/17836,Luoli's FS Hair Pack2,luoli,13,https://staticdelivery.nexusmods.com/mods/1303/images/17836/17836-1692017241-278426977.png,,,2023-8-14,,衣服,"Ten types of hair, they are FS patterns"
14710,洛离的衣服,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/14710,JA_FS_Luo Li's top and skirt11 and hat,luoli,13,https://staticdelivery.nexusmods.com/mods/1303/images/14710/14710-1670499957-1165302716.png,,,2023-7-24,,衣服,十套衣服加帽子
23504,连衣裙,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/23504,(FS) Orangeblossom's Sundresses,orangeblossom,13,https://staticdelivery.nexusmods.com/mods/1303/images/23504/23504-1714564851-136934087.png,,,2024-5-1,,衣服,sundresses in 6 colors
15135,idaida衬衣包,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/15135,IdaIda's Farmer's Shirts (for CP and FS),IdaIda,13,https://staticdelivery.nexusmods.com/mods/1303/images/15135/15135-1674130613-1718936241.png,,,2023-1-24,,衣服,This mod changes the farmer shirts.
14201,洛离老师的三套服饰,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/14201,JA_FS_Luo Li's top and skirt3,luoli,13,https://staticdelivery.nexusmods.com/mods/1303/images/14201/14201-1666448015-1991739479.png,,,2023-7-24,,衣服,画了三套套装
21849,冬装,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/21849,(FS) 12 winter suits,Mychocolate,13,https://staticdelivery.nexusmods.com/mods/1303/images/21849/21849-1712335303-1865751866.png,,,2024-4-11,,衣服,添加12件棉服上衣+11种帽子+3种棉服补充下装（是羽绒服的延长，不是裤子），需要9969时尚感前置，我使用的身体型是桃体，瘦，高
23925,luny的连衣裙,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/23925,Luny's Farm Dresses for FS,Luny,13,https://staticdelivery.nexusmods.com/mods/1303/images/23925/23925-1718655077-874535956.jpeg,,,2025-5-20,,衣服,"This is my first mod, but I tried my best with it! It adds a custom shirt and skirt to Fashion Sense, themed around a farming cottagecore aesthetic. :3"
24633,海中小动物服饰,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/24633,FS  Clothing and size of small animals in the sea,ggeggs,13,https://staticdelivery.nexusmods.com/mods/1303/images/24633/24633-1717473902-1237385606.png,,,2024-8-14,,衣服,
